	minimum	maximum
NT5C	0.0	0.0
NNATr	7.974100888277769e-06	0.26150797410090987
DNADDP	0.0	0.26150000000000295
NADS2	0.0	8.860097088198016e-06
NNMT	0.0	0.0
RNMK	0.0	0.5230000000000681
NMNAT	0.0	0.2615000000000136
NPH	0.0	0.2615000000000012
NADK	0.0	4.430056049065134e-06
NADK1	0.0	4.430056049031869e-06
NADS1	0.0	8.860112098083413e-06
NNDPR	7.974100888152869e-06	8.860112098083413e-06
QULNS	7.974100888152869e-06	8.860112098052486e-06
ASPO5	7.974100888152869e-06	8.860112098052486e-06
MOHMT	0.005266893636717966	0.005852104040797747
DPR	0.005266893636717966	0.005852104040797747
PANTS	0.005262906586273819	0.005847673984748695
PNTK	0.005262906586273819	0.005847673984748695
ASP1DC	0.005262906586273819	0.005847673984748695
BUPN	0.0	0.0
PPNCL3	0.0	0.0058411429905026735
PPNCL	0.0	0.0058476739847487
PPCDC	0.005262906586273819	0.005847673984748695
APCPT	0.0	0.0
APPAT	0.005262906586273819	0.26676290658627544
DPCOAPP	0.0	0.2615000000000033
APNPT	0.0	0.0
PPNCL2	0.0	0.005841142990502663
DPCOAK	0.005262906586273819	0.005847673984748716
BTS6	3.987050444146831e-06	4.430056049052038e-06
BACCL	0.0	0.0
BTNPL2	0.0	0.0
DBTS	3.987050444146831e-06	4.430056049052038e-06
AMAOTr	3.987050444146831e-06	4.430056049052038e-06
AOXSr2	3.987050444146831e-06	4.430056049052038e-06
PMEACPE	3.987050444146831e-06	4.430056049052038e-06
EPMEACPR	3.987050444146831e-06	4.430056049052038e-06
OPMEACPD	3.987050444146831e-06	4.430056049052038e-06
OPMEACPR	3.987050444146831e-06	4.430056049052038e-06
OPMEACPS	3.987050444146831e-06	4.430056049052032e-06
EGMEACPR	3.987050444146831e-06	4.430056049052038e-06
OGMEACPD	3.987050444146831e-06	4.430056049052038e-06
OGMEACPR	3.987050444146831e-06	4.430056049052038e-06
OGMEACPS	3.987050444146831e-06	4.430056049052038e-06
MALCOAMT	3.987050444146831e-06	4.430056049052038e-06
GTPCI	3.987050444145823e-06	4.43005604905155e-06
AKP1	3.987050444145823e-06	4.43005604905155e-06
DHNPA2r	3.987050444145823e-06	4.43005604905155e-06
GTPCII	0.0	0.0
HPPK2	3.987050444145823e-06	4.43005604905155e-06
DHFS	3.987050444145823e-06	4.43005604905155e-06
DHFR	0.0001871261168909021	0.000207917907656559
DHFOR	0.0	0.0
THFOR1	0.0	0.0
THFOR2	0.0	0.0
DHPS2	3.987050444145823e-06	4.430056049052158e-06
THFGLUS	0.0	0.0
FTHFLi	0.010122831381862723	0.5331228313819302
MTHFC	-0.10351837153581922	0.004028724641002388
MTHFD	-0.10351837153583385	0.004028724641002287
MTHFR3	0.0030532223483308515	0.003392469275923179
FTHFCL	0.0	0.0
FTHFD	0.0	0.5230000000000687
TRDR	0.0005593144759407391	0.19668431447596116
PTHPS	0.0	0.0
r0673	0.0	0.0
r0402	0.0	0.0
r0398	0.0	0.0
GLUTRR	0.0	0.0
G1SAT	0.0	0.0
PPBNGS	0.0	0.0
HMBS	0.0	0.0
UPP3S	0.0	0.0
UPPDC1	0.0	0.0
CPPPGO2	0.0	0.0
PPPGO3	0.0	0.0
PPPGO4	0.0	0.0
FCLT	0.0	0.0
BILIRBU	0.0	0.0
ADCS	0.0	0.0
ACOATA	0.0	0.0
MCOATA	0.07789899157774077	0.0865544350863787
KAS15	0.011709967154459239	0.013011074616065838
3OAR40	0.011709967154459239	0.013011074616065838
3HAD40	0.011709967154459239	0.013011074616065838
EAR40x	0.0	0.013011074616065838
EAR40y	0.0	0.012978786287802609
3OAS60	0.011709967154459239	0.013011074616065864
3OAR60	0.011709967154459239	0.01301107461606583
3HAD60	0.011709967154459239	0.01301107461606583
EAR60y	0.0	0.012978786287802635
EAR60x	0.0	0.01301107461606585
3OAS80	0.011709967154459239	0.01301107461606583
3OAR80	0.011709967154459239	0.01301107461606583
3HAD80	0.011709967154459239	0.01301107461606583
EAR80y	0.0	0.012978786287802642
EAR80x	0.0	0.013011074616065847
3OAS100	0.011709967154459242	0.013011074616065828
3OAR100	0.011709967154459242	0.013011074616065828
3HAD100	0.011709967154459242	0.013011074616065828
EAR100y	0.0	0.012978786287802606
EAR100x	0.0	0.013011074616065847
3OAS120	0.011709967154459242	0.013011074616065828
3OAR120	0.011709967154459242	0.013011074616065862
3HAD120	0.011709967154459242	0.013011074616065828
EAR120x	0.0	0.013011074616065828
EAR120y	0.0	0.012978786287802642
3OAS140	0.011709967154459242	0.013011074616065847
3OAR140	0.011709967154459242	0.013011074616065828
3HAD140	0.011709967154459242	0.013011074616065828
EAR140y	0.0	0.012978786287802642
EAR140x	0.0	0.013011074616065847
3OAS160	0.006447060568185425	0.007163400631317141
3OAR160	0.006447060568185425	0.007163400631317141
3HAD160	0.006447060568185425	0.007163400631317141
EAR160y	0.0	0.007153602520263609
EAR160x	0.0	0.0071634006313171525
3OAS180	0.0011841539819116087	0.0013157266465684534
3OAR180	0.0011841539819116087	0.0013157266465684502
3HAD180	0.0011841539819116087	0.001315726646568458
EAR180y	0.0	0.0013153957285549035
EAR180x	0.0	0.0013157266465684567
FA140ACPHi	0.0	0.0058476739847486865
FA160ACPHi	0.0	0.005847673984748682
FA180ACPH	0.0	0.001315726646568458
FACOAL160	0.0	0.005834626568307309
FACOAL180	0.0	0.0
FASC200ACP	0.0	0.0
FACOAL200	0.0	0.0
DHDDS	0.0	0.0
DEDOLP1	0.0	0.0
DEDOLP2	0.0	0.0
DEDOLR	0.0	0.0
DOLK	0.0	0.0
DOLDPP	0.0	0.0
SQLS	0.0	0.0
GLYALDDr	0.0	0.26150000000001006
ALCD19	-0.5230000000000204	0.0
SGPL13	0.0	0.0
SPHK21c	0.0	0.5230000000000681
SBPP3	0.0	0.5230000000000354
CERDA18_c	0.0	0.0
DHCERD4DS_c	0.0	0.0
CRMDA18_c	0.0	0.0
G3PCT	0.0	0.0
G3PAT160	0.0	0.002923836992374331
G3PAT160_1	0.0	0.005847673984748701
AGPAT160	0.0	0.00584767398474867
DASYN160	0.0	0.0
PGSA160	0.0	0.0
PGPP160	0.0	0.0
CLPNS160	0.0	0.0
FACOAL140	0.0	0.0
G3PAT180	0.0	0.0
G3PAT180_1	0.0	0.0013157266465684567
AGPAT180	0.0	0.0013157266465684545
DASYN180	0.0	0.0
PGSA180	0.0	0.0
PGPP180	0.0	0.0
CLPNS180	0.0	0.0
G3PAT140	0.0	0.0
G3PAT140_c	0.0	0.005847673984748702
AGPAT140	0.0	0.0058476739847486995
DASYN140	0.0	0.0
PGSA140	0.0	0.0
PGPP140	0.0	0.0
CLPNS140	0.0	0.0
DAGK160	0.0	0.5230000000000683
PAPA160	0.0	0.5229999999999921
DAGK140	0.0	0.5230000000000692
PAPA140	0.0	0.5230000000000692
DAGK180	0.0	0.5230000000000692
PAPA180	0.0	0.5229999999999941
ETHAPT_PALM_PALM_c	-0.5229999999999932	0.5230000000000308
ETHAPT_STC_STC_c	-0.5229999999999941	0.523000000000031
ETHAPT_MYRS_MYRS_c	-0.5229999999999921	0.5230000000000692
LPEAT_PALM_PALM_sn2_c	-0.5230000000000321	1000.0
LPEH160_sn1_c	-1000.0	0.5229999999999955
LPEAT_STC_STC_sn2_c	-1000.0	0.0
LPLPS1AGPE180	0.0	1000.0
LPEAT_MYRS_MYRS_sn2_c	-0.5229999999991264	1000.0
LPEH140_sn1_c	-1000.0	0.5229999999990451
GPDDA2	0.0	0.018837686144370994
r0480	0.0	0.0
r0788	0.0	0.0
r0789	0.0	0.0
CHLP	0.0	0.5229999999999897
HMR_0641	0.0	0.0
LPCH180_sn1_c	-1000.0	0.0
LPCAT_STC_STC_sn2_c	0.0	1000.0
PLDPC_STC_STC_c	0.0	1000.0
PLDPE_STC_STC_c	-1000.0	0.1743333333330168
PSD180	0.0	0.0
LPCH140_sn1_c	-0.522999999998015	1000.0
LPCAT_MYRS_MYRS_sn2_c	-1000.0	0.5229999999991297
PLDPC_MYRS_MYRS_c	-1000.0	0.5229999999991297
PLDPE_MYRS_MYRS_c	0.0	1000.0
PSD140	0.0	0.0
LPCH160_sn1_c	-0.5229999999995121	1000.0
LPCAT_PALM_PALM_sn2_c	-1000.0	0.5229999999999904
PLDPC_PALM_PALM_c	-1000.0	0.5230000000000343
PLDPE_PALM_PALM_c	0.0	1000.0
PSD160	0.0	0.0
TAGAH_PALM_PALM_PALM_c	-0.005847673984703761	0.0
ACOADAGAT_PALM_PALM_PALM_c	-0.005847673984703761	0.0
DAGAH_PALM_PALM_c	-0.005841142990504977	0.0
MAGAH160	-0.005841142990504977	0.0
H2ht	-1.4921405838271322	0.0
CO2ht	-1.4921405838273019	0.0
PIht	0.6849052757481363	1.4921405838267054
H2Oht	0.0	0.0
ADPATPht	0.6849052757497666	1.492140583830953
SUCCht1	0.0	0.0
SUCCht2	0.0	0.0
MALht	0.0	0.0
FORht2	-1.4234062271521344	0.0
ACht2	-1.492140583827894	-0.6849052757480941
PYRht	0.6849052757480923	1.4921405838279131
PFLh	0.0	1.4234062271521246
PFOh	0.0	1.4921405838278838
HYDhfe	0.0	1.4921405838278339
CMPL1h	0.0	0.0
CMPL2h	0.0	0.0
FUMh	0.0	0.0
HYDhbi	0.0	0.0
ATPShydr	0.0	0.0
SUCCOAh	0.6849052757480929	1.4921405838278339
SUCOAACTh	0.6849052757480929	1.4921405838278339
MEhy	0.0	0.0
MEhx	0.0	0.0
MASh	-0.8638708643213836	0.0
HYDh2	-0.8638708643214136	0.0
HYDh3	0.0	0.0
EX_xylan_e	0.0	0.0
r_xylanase	0.0	0.0
r_dextrinase	0.0	0.0
r_gapd	0.0	0.9095470380043595
r_HAH	0.013735959524560228	0.015262177249511425
r_HICITD	0.013735959524560228	0.015262177249511443
r_MetSmethtrans	0.0	0.1743333333333445
r_2abut2akgt	0.0	0.0
r_glutabutl	0.0	0.0
r_glglutglyl	0.0	0.0
EX_cellulose_e	0.0	0.0
EX_hemicellulose_e	0.0	0.0
r_cellulase	0.0	0.0
r_hemicellulase	0.0	0.0
r_lacd1	0.0	1000.0
r_lacd2	0.0	0.0
r_R06522	0.0	0.0
r_02541	0.0	0.0
r_R02543	0.0	0.0
r_R01498	0.0	0.0
r_R01100	0.0	0.0
r_R01500	0.0	0.0
r_R04019	0.0	0.0
R_DM_4mhetz_c	-4.4300560490520445e-06	-3.987050444146831e-06
R_SINK_dad_5_c	3.987050444146831e-06	4.430056049052029e-06
R_SINK_amob_c	3.987050444146831e-06	4.430056049052044e-06
R_DM_4ahmmp_c	-4.4300560490520555e-06	-3.987050444146831e-06
Biomass	0.03987050444146831	0.044300560490520315
NGAM	2.27	2.27
